"","X","inv_pres1","inv_pres2","inv_federal","inv_estadual","inv_gov","votaria","pref_cand","pref_part","inv_gov2","houseincome","income","catincome","male","efficacygov","efficacyvote","congressev","wouldvote","right","partyeval","knowledge","interest","education","age","govevaluation"
"1258",1258,0,0,NA,0,0,1,1,1,NA,333.333343505859,600,2,1,5,5,2,2,NA,2,4,2,3,26,4
"1259",1259,0,0,0,0,0,1,1,1,NA,340,1,0,0,5,5,NA,2,NA,4,6,1,7,22,4
"1260",1260,0,0,0,0,0,3,1,2,NA,450,1100,3,1,1,5,1,1,NA,4,14,4,6,56,4
"1261",1261,0,0,0,0,0,3,1,2,NA,400,510,1,0,5,5,2,1,NA,2,5,2,2,63,3
"1262",1262,0,0,NA,0,1,1,1,1,NA,170,510,1,0,5,5,1,2,NA,5,2,2,4,23,4
"1263",1263,0,0,NA,NA,0,3,1,2,NA,100,1,0,0,5,5,NA,1,NA,NA,2,1,4,19,NA
"1264",1264,NA,NA,NA,0,NA,1,2,2,NA,120,510,1,1,NA,NA,NA,2,NA,NA,NA,NA,3,33,NA
"1265",1265,0,NA,NA,NA,0,3,1,1,NA,408,1020,2,1,5,5,4,1,10,3,4,3,5,32,3
"1266",1266,0,0,NA,NA,0,3,1,2,NA,133.33332824707,400,1,1,5,5,4,1,10,4,4,2,4,43,4
"1267",1267,0,0,0,0,0,1,1,1,NA,170,1,0,1,4,4,NA,2,7,2,4,1,2,43,2
"1268",1268,0,0,0,0,0,1,1,1,NA,383.333343505859,133,1,0,5,5,NA,2,NA,2,5,2,5,44,NA
"1269",1269,0,0,0,0,0,3,2,2,NA,204,300,1,1,5,5,5,1,NA,4,4,2,4,27,2
"1270",1270,0,0,0,0,0,1,1,2,NA,400,300,1,0,5,5,5,2,6,2,7,2,3,34,4
"1271",1271,0,0,1,1,1,1,2,2,NA,NA,1,0,0,4,4,2,2,NA,2,4,2,2,39,4
"1272",1272,0,0,NA,NA,0,3,2,1,NA,240,510,1,0,5,5,5,1,NA,4,3,2,3,48,5
"1273",1273,0,0,0,0,0,3,1,1,NA,255,510,1,0,2,5,NA,1,NA,NA,4,3,5,37,5
"1274",1274,0,0,0,0,0,1,1,2,NA,366.666656494141,510,1,1,5,5,5,2,NA,2,6,2,2,61,4
"1275",1275,0,0,0,0,0,1,2,2,NA,NA,NA,1,0,2,2,2,2,NA,2,5,2,4,40,1
"1276",1276,0,0,0,0,0,3,1,1,NA,220,510,1,1,5,5,1,1,NA,1,5,2,7,22,5
"1277",1277,0,0,0,0,0,1,2,2,NA,266.666656494141,300,1,1,5,5,NA,2,NA,2,4,1,7,18,4
"1278",1278,0,0,1,0,0,3,1,2,NA,NA,510,1,1,5,5,4,1,NA,2,6,2,2,51,4
"1279",1279,0,0,0,0,0,3,1,1,NA,510,600,2,1,5,5,5,1,9,5,NA,4,9,30,5
"1280",1280,0,0,0,0,0,1,1,1,NA,255,510,1,1,5,5,1,2,7,1,5,2,2,42,3
"1281",1281,0,0,0,1,0,1,2,2,NA,NA,NA,2,0,5,4,4,2,NA,1,4,1,7,49,5
"1282",1282,0,0,1,NA,0,1,1,1,NA,255,510,1,1,5,5,2,2,NA,3,5,2,7,23,4
"1283",1283,0,0,1,1,0,3,1,2,NA,1500,1500,3,1,4,3,1,1,6,1,9,2,2,60,4
"1284",1284,0,0,1,NA,1,1,2,2,NA,100,450,1,0,3,3,NA,2,NA,NA,0,NA,3,61,NA
"1285",1285,0,0,NA,0,0,3,1,1,NA,66.6666641235352,112,1,0,5,5,NA,1,10,NA,4,3,5,27,1
"1286",1286,0,0,NA,NA,0,1,2,2,NA,400,510,1,0,4,4,NA,2,NA,NA,1,1,4,30,NA
"1287",1287,0,0,NA,NA,1,3,1,2,NA,100,300,1,0,1,5,4,1,10,3,4,1,3,40,4
"1288",1288,0,0,0,0,0,1,1,1,NA,292.857147216797,600,2,1,2,2,4,2,10,4,NA,2,7,40,5
"1289",1289,0,0,0,0,0,3,NA,2,NA,200,510,1,0,5,5,3,1,NA,4,6,2,5,21,4
"1290",1290,0,0,NA,NA,0,3,1,1,NA,275,1,0,1,4,4,6,1,NA,5,4,4,6,29,5
"1291",1291,0,0,0,0,0,3,1,1,NA,340,1,0,0,1,5,4,1,10,4,5,2,7,22,6
"1292",1292,NA,NA,NA,0,NA,1,2,2,NA,66.6666641235352,400,1,1,NA,NA,NA,2,NA,NA,0,NA,4,52,NA
"1293",1293,0,0,0,0,0,3,1,1,NA,250,90,1,1,5,5,NA,1,10,NA,4,3,3,48,6
"1294",1294,0,0,NA,0,0,3,1,1,NA,100,200,1,0,5,5,NA,1,9,NA,5,4,5,20,5
"1295",1295,0,0,1,NA,0,1,2,2,NA,333.333343505859,600,2,1,5,5,2,2,NA,2,2,1,7,46,2
"1296",1296,0,0,NA,NA,0,1,1,1,NA,300,510,1,0,3,1,NA,2,NA,3,2,2,2,59,5
"1297",1297,0,0,NA,1,0,3,2,2,NA,500,450,1,0,4,4,NA,1,NA,NA,3,1,7,24,NA
"1298",1298,0,0,NA,NA,0,1,1,2,NA,500,510,1,1,5,5,1,2,NA,NA,3,2,7,34,3
"1299",1299,0,0,NA,0,0,2,1,1,NA,300,300,1,1,5,5,3,NA,NA,3,4,2,3,62,3
"1300",1300,NA,NA,NA,0,NA,3,1,1,NA,680,1020,2,0,5,5,3,1,10,3,11,2,3,79,5
"1301",1301,0,0,NA,NA,NA,1,1,NA,NA,150,150,1,0,5,5,5,2,10,5,3,2,3,48,5
"1302",1302,0,0,1,1,0,1,1,2,NA,NA,NA,1,0,4,5,4,2,NA,2,4,2,2,34,4
"1303",1303,0,0,0,0,0,1,1,2,NA,510,510,1,1,5,5,5,2,7,NA,4,2,5,46,5
"1304",1304,0,0,NA,0,0,1,1,2,NA,500,800,2,1,5,5,4,2,8,2,NA,2,7,42,5
"1305",1305,0,0,NA,NA,0,1,2,2,NA,280,560,2,0,NA,5,2,2,NA,2,4,2,7,30,2
"1306",1306,0,0,NA,NA,0,1,1,2,NA,260,1,0,0,3,5,NA,2,NA,3,4,2,4,24,5
"1307",1307,0,0,NA,NA,0,3,1,2,NA,1700,1200,3,0,4,3,4,1,5,3,6,2,9,66,4
"1308",1308,0,0,0,0,0,3,1,1,NA,NA,1020,2,1,5,5,2,1,5,4,12,3,9,21,5
"1309",1309,0,0,0,0,0,1,1,2,NA,433.333343505859,600,2,0,5,5,2,2,NA,NA,5,1,8,25,3
"1310",1310,0,0,0,0,0,1,1,2,NA,NA,NA,2,1,5,5,4,2,NA,4,4,2,4,26,4
"1311",1311,0,0,0,0,0,3,1,1,NA,291.428558349609,1040,3,1,4,5,4,1,10,3,5,3,3,63,3
"1312",1312,0,0,0,0,0,3,1,1,NA,510,510,1,1,2,5,5,1,6,4,6,3,7,24,5
"1313",1313,0,0,0,0,0,1,1,1,NA,750,1500,3,0,5,5,4,2,8,4,5,2,7,52,4
"1314",1314,0,0,NA,1,NA,1,2,2,NA,127.5,510,1,1,3,4,NA,2,NA,NA,1,1,3,27,NA
"1315",1315,0,0,0,NA,0,1,2,1,NA,66.6666641235352,100,1,1,2,5,NA,2,10,4,4,2,3,40,4
"1316",1316,0,0,0,0,0,1,1,1,NA,240,510,1,1,5,5,5,2,NA,NA,3,1,3,29,NA
"1317",1317,0,0,NA,1,0,1,2,2,NA,166.66667175293,1,0,0,4,5,NA,2,NA,NA,1,2,3,43,NA
"1318",1318,0,0,NA,NA,0,1,2,1,NA,150,1,0,0,NA,5,2,2,NA,3,3,2,3,65,2
"1319",1319,0,0,0,0,0,3,1,2,NA,204,NA,1,0,4,5,2,1,NA,2,4,3,2,66,5
"1320",1320,0,0,0,0,0,1,1,2,NA,510,500,1,0,5,5,2,2,NA,2,4,2,2,38,5
"1321",1321,0,0,0,0,0,1,2,1,NA,500,1500,3,1,5,1,2,2,10,2,14,3,9,32,3
"1322",1322,0,NA,0,NA,0,1,1,1,NA,38,100,1,1,5,5,6,2,1,6,5,2,2,56,4
"1323",1323,0,0,NA,NA,NA,1,2,1,NA,400,NA,NA,0,5,5,4,2,10,2,2,2,7,28,3
"1324",1324,0,0,NA,NA,0,3,1,2,NA,250,150,1,1,1,5,2,1,10,2,5,3,7,20,4
"1325",1325,0,0,NA,NA,0,1,2,2,NA,50,90,1,0,4,5,NA,2,10,NA,1,2,1,54,5
"1326",1326,0,0,0,NA,0,3,1,2,NA,300,300,1,1,5,5,4,1,10,2,6,2,3,60,5
"1327",1327,0,0,NA,NA,0,1,1,2,NA,120,150,1,0,5,5,NA,2,NA,NA,2,4,5,19,1
"1328",1328,0,0,0,0,0,1,2,2,NA,340,510,1,0,3,2,NA,2,NA,NA,3,2,1,66,5
"1329",1329,0,0,1,1,0,3,2,1,NA,300,900,2,1,5,5,2,1,NA,2,1,2,4,26,5
"1330",1330,0,0,NA,NA,0,1,1,1,NA,555,510,1,1,5,2,NA,2,NA,NA,3,1,3,43,5
"1331",1331,0,0,NA,NA,0,1,2,2,NA,255,510,1,0,NA,5,NA,2,NA,NA,0,3,3,93,5
"1332",1332,0,0,0,NA,0,1,2,2,NA,340,1,0,1,NA,5,1,2,NA,NA,2,2,2,61,5
"1333",1333,0,0,NA,NA,0,1,1,2,NA,133.33332824707,1,0,0,5,5,5,2,NA,1,3,3,6,20,5
"1334",1334,0,0,0,NA,0,1,2,1,NA,400,600,2,1,3,1,NA,2,NA,NA,1,2,2,44,5
"1335",1335,1,0,1,NA,1,1,NA,1,NA,150,300,1,0,5,5,1,2,NA,1,3,3,3,48,5
"1336",1336,0,0,NA,NA,NA,1,2,2,NA,300,200,1,0,NA,5,NA,2,NA,NA,2,2,4,49,1
"1337",1337,0,0,NA,0,0,2,2,2,NA,200,200,1,0,5,5,NA,NA,NA,1,NA,3,2,36,5
"1338",1338,0,0,NA,NA,0,3,2,2,NA,350,700,2,1,5,5,NA,1,NA,NA,1,2,2,34,1
"1339",1339,NA,NA,NA,0,NA,1,1,2,NA,280,300,1,1,5,5,2,2,NA,4,3,3,2,42,5
"1340",1340,0,0,0,1,0,1,1,2,NA,253.33332824707,260,1,1,5,5,5,2,10,5,3,3,2,19,5
"1341",1341,0,0,NA,NA,0,1,1,2,NA,428.571441650391,NA,NA,1,3,5,2,2,0,2,4,2,4,18,5
"1342",1342,0,0,1,1,1,1,2,1,NA,1000,1000,2,1,1,5,4,2,10,4,6,2,3,57,4
"1343",1343,0,0,1,1,1,1,1,1,NA,750,510,1,1,1,5,4,2,NA,4,2,2,4,23,4
"1344",1344,0,0,NA,NA,0,1,2,1,NA,200,510,1,0,5,5,1,2,NA,4,3,2,7,26,4
"1345",1345,1,0,1,1,1,1,2,2,NA,400,500,1,0,4,5,2,2,NA,2,0,1,7,33,5
"1346",1346,0,0,0,1,0,3,1,1,NA,433.333343505859,800,2,1,5,3,4,1,10,4,8,2,7,25,4
"1347",1347,0,0,0,NA,0,3,1,1,NA,192,134,1,0,5,5,5,1,10,5,4,3,4,25,5
"1348",1348,0,0,NA,NA,0,3,2,2,NA,166.66667175293,250,1,0,5,5,4,1,NA,4,1,3,4,35,5
"1349",1349,0,0,0,0,0,3,2,1,NA,666.666687011719,1500,3,1,5,5,1,1,2,1,11,3,9,51,4
"1350",1350,0,0,NA,0,0,1,1,1,NA,750,800,2,1,5,5,4,2,10,4,5,2,2,64,4
"1351",1351,0,0,0,0,1,NA,2,2,NA,240,NA,1,0,NA,5,NA,NA,NA,NA,1,2,4,56,4
"1352",1352,0,0,1,0,0,3,1,1,NA,170,510,1,0,5,5,2,1,NA,1,5,1,4,42,4
"1353",1353,0,0,1,1,0,1,1,1,NA,510,1020,2,1,3,4,3,2,NA,4,2,1,3,45,5
"1354",1354,0,0,0,0,0,1,1,1,NA,300,300,1,1,5,5,2,2,NA,2,2,2,6,32,6
"1355",1355,NA,0,NA,0,NA,3,1,1,NA,510,510,1,0,5,5,5,1,0,5,5,3,6,49,6
"1356",1356,0,0,NA,0,0,3,1,1,NA,100,125,1,0,5,5,1,1,10,1,4,3,2,50,6
"1357",1357,NA,NA,NA,0,NA,1,2,1,NA,650,800,2,1,5,5,1,2,4,1,7,4,6,31,1
"1358",1358,0,NA,NA,0,0,1,1,2,NA,510,510,1,1,4,5,2,2,NA,2,1,1,3,24,2
"1359",1359,0,0,NA,NA,0,1,1,1,NA,1000,1000,2,1,5,1,1,2,10,1,5,3,2,39,5
"1360",1360,0,0,0,0,0,1,1,1,NA,300,300,1,1,5,5,1,2,0,2,9,3,5,34,6
"1361",1361,0,0,0,0,0,1,1,1,NA,200,600,2,1,5,5,2,2,NA,2,5,3,6,22,5
"1362",1362,0,0,NA,NA,0,1,1,1,NA,127.5,68,1,0,3,2,5,2,10,5,5,2,2,57,5
"1363",1363,0,0,1,1,0,1,1,1,NA,714.285705566406,2500,3,1,5,1,1,2,10,1,4,3,3,62,6
"1364",1364,0,0,0,0,0,3,1,1,NA,500,510,1,0,2,5,NA,1,NA,NA,2,3,4,70,5
"1365",1365,0,0,0,0,0,1,1,2,NA,101.666664123535,1,0,0,5,5,5,2,NA,5,4,2,3,50,5
"1366",1366,0,0,0,0,0,1,2,2,NA,127.5,65,1,1,3,4,5,2,NA,3,3,2,6,19,5
"1367",1367,0,0,0,0,0,1,1,1,NA,625,450,1,1,5,5,1,2,NA,1,2,3,6,21,1
"1368",1368,0,0,NA,0,0,1,1,2,NA,127.5,510,1,0,5,5,NA,2,NA,NA,3,2,2,38,4
"1369",1369,0,0,NA,NA,0,1,2,1,NA,100,170,1,0,1,5,NA,2,NA,NA,2,2,3,56,5
"1370",1370,0,0,0,0,0,3,1,1,NA,510,510,1,0,5,5,5,1,0,4,6,4,4,69,6
"1371",1371,0,0,0,0,0,3,1,2,NA,1000,1000,2,0,5,5,5,1,NA,3,3,3,2,49,4
"1372",1372,0,0,0,NA,0,3,1,1,NA,340,510,1,1,5,5,5,1,10,5,5,3,2,66,4
"1373",1373,0,NA,NA,NA,NA,1,NA,NA,NA,255,1,0,0,5,NA,NA,2,NA,NA,1,2,2,60,NA
"1374",1374,0,0,1,1,0,1,1,1,NA,750,800,2,0,4,3,2,2,0,3,6,4,7,45,4
"1375",1375,0,0,0,1,0,1,1,1,NA,255,510,1,1,4,4,4,2,8,4,3,2,2,31,4
"1376",1376,0,0,0,0,0,1,1,1,NA,333.333343505859,1,0,0,1,5,6,2,NA,6,2,2,3,38,6
"1377",1377,0,0,NA,NA,0,1,2,2,NA,142.857147216797,600,2,1,5,5,3,2,10,4,3,4,5,22,4
"1378",1378,0,0,NA,NA,0,3,1,2,NA,255,510,1,1,3,4,NA,1,NA,NA,2,1,1,72,6
"1379",1379,0,0,NA,NA,0,3,1,2,NA,170,510,1,0,5,5,4,1,NA,4,2,2,4,28,NA
"1380",1380,0,0,0,0,0,1,1,1,NA,200,800,2,0,4,5,4,2,8,3,4,3,6,23,5
"1381",1381,0,0,1,1,0,3,1,2,NA,255,510,1,0,3,3,5,1,NA,5,2,2,2,37,5
"1382",1382,0,0,NA,NA,0,3,2,1,NA,500,510,1,1,1,5,4,1,NA,4,2,3,1,78,5
"1383",1383,0,0,0,0,0,3,2,2,NA,200,510,1,1,5,5,5,1,NA,1,1,2,7,28,5
"1384",1384,0,0,NA,NA,0,3,1,1,NA,510,510,1,0,4,4,NA,1,NA,NA,1,2,3,66,4
"1385",1385,0,0,0,0,0,3,1,1,NA,900,1,0,0,1,1,4,1,5,2,6,3,7,31,4
"1386",1386,0,0,0,NA,0,3,2,2,NA,133.33332824707,400,1,1,4,5,5,1,NA,5,3,2,2,19,5
"1387",1387,0,0,NA,0,0,1,NA,2,NA,170,100,1,0,5,5,2,2,NA,4,4,1,3,53,5
"1388",1388,0,0,NA,NA,0,1,1,2,NA,300,100,1,0,5,5,2,2,10,2,2,2,3,21,6
"1389",1389,NA,NA,NA,0,NA,1,1,1,NA,125,156,1,0,4,2,NA,2,NA,3,3,2,2,44,5
"1390",1390,0,0,0,0,0,1,1,1,NA,400,800,2,1,5,5,1,2,10,5,11,3,7,48,5
"1391",1391,0,0,0,0,0,3,1,1,NA,357.142852783203,900,2,1,5,5,4,1,3,4,10,4,8,41,5
"1392",1392,0,0,0,0,0,3,1,1,NA,1500,1000,2,0,5,5,4,1,8,4,9,1,7,29,5
"1393",1393,0,0,0,0,0,1,2,1,NA,200,55,1,0,5,3,4,2,NA,2,3,3,4,43,4
"1394",1394,0,0,0,NA,0,3,1,1,NA,233.33332824707,510,1,0,5,5,4,1,NA,5,8,2,7,33,4
"1395",1395,0,0,NA,NA,0,3,1,1,NA,510,510,1,1,4,5,5,1,NA,5,3,3,1,67,5
"1396",1396,0,0,NA,NA,0,3,1,1,NA,64,90,1,0,5,5,5,1,NA,5,3,3,1,42,5
"1397",1397,0,0,0,0,0,1,1,1,NA,75,200,1,1,5,5,5,2,10,5,4,2,3,49,5
"1398",1398,0,0,0,0,0,3,1,1,NA,340,510,1,0,4,4,4,1,NA,4,4,2,7,37,4
"1399",1399,0,0,0,0,0,1,1,1,NA,204,510,1,1,5,5,2,2,0,2,6,3,5,58,6
"1400",1400,0,0,NA,NA,0,3,2,1,NA,117,134,1,0,5,5,5,1,8,5,6,2,3,28,5
"1401",1401,0,0,0,NA,0,3,1,1,NA,255,510,1,1,5,1,4,1,10,4,4,3,4,54,5
"1402",1402,0,0,NA,0,0,3,1,1,NA,233.33332824707,510,1,0,5,5,4,1,5,4,6,3,5,57,4
"1403",1403,0,0,1,1,0,3,2,1,NA,200,300,1,1,5,5,4,1,0,4,7,3,6,26,4
"1404",1404,0,0,0,NA,0,1,1,1,NA,214.285720825195,900,2,1,5,5,4,2,8,4,4,3,6,29,6
"1405",1405,NA,0,NA,0,NA,1,2,1,NA,1250,1500,3,0,2,1,1,2,9,1,5,4,7,42,4
"1406",1406,NA,0,NA,0,NA,3,1,2,NA,255,510,1,0,2,5,5,1,6,5,4,2,3,54,4
"1407",1407,0,0,NA,NA,0,1,1,2,NA,231,162,1,0,1,1,5,2,NA,5,3,2,4,30,5
"1408",1408,0,0,NA,NA,0,3,1,1,NA,160,160,1,0,5,5,5,1,10,5,4,3,2,57,6
"1409",1409,0,0,NA,0,0,3,1,1,NA,255,120,1,0,5,5,3,1,0,3,6,2,4,22,NA
"1410",1410,0,0,1,0,0,1,1,1,NA,700,2500,3,1,4,5,1,2,1,2,9,4,7,62,5
"1411",1411,0,0,NA,0,1,1,1,2,NA,333.333343505859,NA,1,0,5,5,4,2,NA,4,4,1,6,18,4
"1412",1412,0,0,0,NA,0,1,1,1,NA,100,150,1,1,4,5,4,2,8,4,5,2,3,20,4
"1413",1413,NA,NA,NA,0,NA,1,2,1,NA,833.333312988281,510,1,1,5,5,4,2,7,4,6,2,7,50,5
"1414",1414,0,0,NA,NA,0,3,1,2,NA,200,200,1,0,5,5,3,1,0,3,4,3,4,20,2
"1415",1415,0,0,NA,NA,0,3,2,1,NA,200,1,0,0,3,NA,NA,1,NA,5,4,1,3,59,5
"1416",1416,0,0,NA,NA,0,3,1,1,NA,650,700,2,1,5,5,1,1,4,1,12,1,7,35,5
"1417",1417,0,0,0,0,0,3,1,2,NA,170,510,1,0,5,5,5,1,NA,5,10,2,7,31,4
"1418",1418,0,0,NA,NA,0,3,2,2,NA,350,700,2,1,2,5,5,1,NA,NA,2,3,2,60,5
"1419",1419,0,0,1,1,0,1,1,2,NA,66.6666641235352,1,0,1,5,5,4,2,5,1,4,2,3,40,4
"1420",1420,0,0,0,0,0,1,1,2,NA,1666.66662597656,1,0,0,3,4,3,2,2,2,5,3,8,18,5
"1421",1421,0,0,NA,NA,NA,3,1,2,NA,255,510,1,1,5,5,NA,1,NA,NA,2,2,2,27,2
"1422",1422,0,0,NA,0,0,1,2,2,NA,256,512,2,1,5,5,2,2,NA,2,2,1,4,25,5
"1423",1423,0,0,NA,NA,0,1,1,1,NA,350,200,1,0,5,5,3,2,10,3,2,3,4,29,4
"1424",1424,0,0,0,0,0,3,1,1,NA,127.5,200,1,0,5,5,4,1,NA,5,6,3,7,40,5
"1425",1425,0,0,0,0,0,1,1,1,NA,335,510,1,1,5,5,5,2,10,5,7,2,2,71,5
"1426",1426,0,0,1,1,1,3,1,1,NA,300,400,1,1,3,4,2,1,10,2,6,2,6,21,4
"1427",1427,0,0,0,0,0,3,2,2,NA,1020,1020,2,0,4,5,4,1,NA,NA,3,3,3,71,5
"1428",1428,0,0,NA,NA,0,1,1,1,NA,510,800,2,1,4,5,1,2,0,1,5,4,3,44,4
"1429",1429,0,0,1,1,0,1,1,1,NA,875,1200,3,0,5,5,2,2,10,2,8,4,9,24,2
"1430",1430,0,0,NA,NA,0,3,1,1,NA,750,510,1,1,5,5,4,1,0,4,7,3,4,66,4
"1431",1431,1,NA,0,0,1,1,1,1,NA,286.666656494141,350,1,0,NA,1,4,2,5,4,6,3,7,32,3
"1432",1432,0,0,0,NA,0,3,1,1,NA,120,200,1,1,4,5,6,1,10,6,4,3,3,61,6
"1433",1433,0,0,0,NA,0,3,1,1,NA,1020,300,1,0,NA,4,3,1,2,2,6,3,7,38,4
"1434",1434,0,0,0,0,0,3,1,1,NA,1716.66662597656,1,0,0,2,2,3,1,10,3,11,2,8,31,5
"1435",1435,0,0,0,0,0,3,1,2,NA,255,510,1,1,5,5,1,1,NA,3,6,4,7,35,5
"1436",1436,0,0,0,0,0,1,1,1,NA,127.5,1,0,0,5,5,2,2,10,2,5,3,3,59,2
"1437",1437,0,0,1,1,1,3,1,1,NA,950,510,1,0,5,5,3,1,3,4,3,4,9,28,2
"1438",1438,0,0,0,NA,0,3,1,1,NA,1010,1020,2,1,5,5,5,1,10,5,5,3,2,64,5
"1439",1439,0,0,0,0,0,1,1,2,NA,1166.66662597656,1021,3,0,5,3,5,2,0,5,10,1,5,50,5
"1440",1440,NA,NA,NA,0,NA,3,1,1,NA,765,1,0,1,3,2,4,1,5,4,6,4,4,35,4
"1441",1441,0,0,0,0,0,3,1,2,NA,160,300,1,1,3,3,3,1,NA,3,4,3,7,21,5
"1442",1442,NA,NA,NA,0,NA,1,1,2,NA,340,510,1,0,5,5,NA,2,NA,NA,1,3,1,69,4
"1443",1443,0,0,1,1,0,1,1,1,NA,550,680,2,1,3,3,2,2,0,2,6,3,7,29,2
"1444",1444,NA,NA,NA,0,NA,3,1,1,NA,140,200,1,1,5,5,4,1,1,4,4,2,2,43,5
"1445",1445,0,0,0,NA,0,1,1,2,NA,50,50,1,0,5,5,5,2,7,5,4,2,5,34,5
"1446",1446,0,0,NA,NA,NA,3,1,1,NA,250,900,2,0,5,5,3,1,6,3,3,2,9,34,3
"1447",1447,0,0,1,0,0,3,1,1,NA,900,1200,3,1,4,3,1,1,5,1,6,3,7,26,3
"1448",1448,0,0,0,0,0,1,1,1,NA,510,510,1,0,5,5,1,2,10,1,3,2,5,38,1
"1449",1449,0,0,NA,0,0,3,1,1,NA,410,510,1,0,5,5,4,1,10,3,5,3,2,72,6
"1450",1450,0,0,0,0,0,1,1,2,NA,500,890,2,1,5,5,3,2,0,4,3,2,5,47,4
"1451",1451,0,0,0,0,0,3,1,1,NA,55,110,1,1,5,5,6,1,10,6,7,4,2,44,6
"1452",1452,0,0,NA,0,0,1,1,1,NA,340,510,1,0,5,5,5,2,NA,5,5,3,2,64,5
"1453",1453,NA,NA,NA,0,NA,1,2,2,NA,350,510,1,0,5,5,1,2,NA,NA,2,1,1,67,6
"1454",1454,0,0,0,0,0,3,1,1,NA,512.5,500,1,0,4,5,3,1,8,4,4,1,7,25,5
"1455",1455,0,0,0,0,0,1,1,2,NA,1833.33337402344,890,2,1,1,5,1,2,0,1,9,4,7,23,3
"1456",1456,NA,0,NA,0,NA,1,1,1,NA,300,600,2,1,2,1,4,2,10,4,6,3,3,28,6
"1457",1457,NA,0,NA,0,NA,1,2,2,NA,220,300,1,0,5,5,2,2,6,2,3,2,5,18,5
"1458",1458,0,0,0,NA,0,3,1,1,NA,255,510,1,1,1,5,3,1,9,3,3,3,5,29,4
"1459",1459,0,NA,0,0,0,1,1,2,NA,255,510,1,0,5,5,4,2,7,3,6,3,4,72,4
"1460",1460,0,0,NA,0,0,3,2,1,NA,255,200,1,0,1,1,4,1,10,4,1,1,7,25,4
"1461",1461,0,0,0,0,0,3,2,2,0,510,510,1,1,5,5,4,1,9,4,6,2,2,75,5
"1462",1462,0,0,NA,NA,0,1,NA,2,0,75,150,1,1,5,5,NA,2,9,4,3,2,5,22,3
"1463",1463,0,0,0,0,0,3,2,2,0,70.6666641235352,100,1,1,5,5,4,1,9,5,2,2,2,52,4
"1464",1464,0,0,0,0,0,3,2,2,0,34,1,0,0,4,5,5,1,NA,5,3,2,1,30,5
"1465",1465,0,0,NA,NA,0,3,1,1,0,340,90,1,0,5,5,4,1,9,4,3,3,7,23,NA
"1466",1466,0,0,0,0,0,1,1,1,0,255,1,0,0,5,3,5,2,NA,2,2,1,1,54,4
"1467",1467,0,0,NA,0,0,1,2,2,0,510,510,1,0,5,5,2,2,8,2,3,3,2,66,4
"1468",1468,0,NA,0,0,0,3,2,2,NA,1700,3000,4,1,4,4,1,1,8,3,6,4,6,49,4
"1469",1469,0,1,0,0,0,3,2,2,1,350,510,1,0,4,5,1,1,6,2,9,2,4,29,2
"1470",1470,0,0,NA,NA,0,3,2,2,0,1000,980,2,0,3,3,1,1,7,3,9,4,6,28,4
"1471",1471,0,0,0,0,0,1,2,2,0,375,1,0,0,5,5,1,2,4,3,3,1,6,23,3
"1472",1472,0,0,0,0,0,3,1,1,0,200,1,0,0,5,5,1,1,NA,5,5,3,2,52,5
"1473",1473,0,0,0,0,0,3,2,2,0,666.666687011719,1400,3,1,4,4,1,1,6,3,9,3,3,43,5
"1474",1474,0,0,0,0,0,3,2,2,0,50,1,0,1,5,5,NA,1,NA,NA,2,1,2,77,NA
"1475",1475,0,0,0,0,0,1,2,2,0,39.5,90,1,0,5,5,4,2,NA,4,3,2,7,27,4
"1476",1476,NA,0,NA,0,NA,3,2,2,0,510,510,1,1,5,NA,NA,1,NA,NA,2,1,1,76,NA
"1477",1477,0,0,0,0,0,1,2,2,0,1020,1,0,1,2,3,5,2,NA,4,5,1,2,34,5
"1478",1478,0,0,1,0,0,1,1,2,0,2600,5200,5,1,3,5,2,2,9,2,6,3,3,68,1
"1479",1479,0,0,NA,NA,0,1,2,2,0,100,1,0,0,5,5,NA,2,NA,NA,2,1,3,29,NA
"1480",1480,0,0,0,0,0,1,1,1,0,311,510,1,1,5,5,4,2,9,4,6,3,6,43,4
"1481",1481,0,0,0,0,0,3,1,2,0,1250,400,1,1,5,5,4,1,9,4,5,2,7,20,4
"1482",1482,0,0,0,0,0,1,2,2,0,500,1250,3,0,4,4,2,2,5,2,4,2,9,56,2
"1483",1483,0,0,0,0,0,3,1,2,1,NA,NA,4,1,5,5,1,1,3,3,12,3,7,48,5
"1484",1484,0,0,NA,NA,0,1,2,2,0,800,2600,4,1,5,5,1,2,7,1,8,4,2,57,5
"1485",1485,0,0,0,0,0,1,1,2,0,NA,NA,2,0,3,4,1,2,9,1,10,3,7,26,1
"1486",1486,0,0,NA,NA,1,3,2,2,0,375,1,0,0,5,5,1,1,6,4,5,3,8,22,5
"1487",1487,0,0,0,NA,0,3,2,2,0,360,800,2,1,4,5,5,1,5,2,9,3,5,63,5
"1488",1488,0,0,0,0,0,3,2,1,0,450,900,2,1,5,5,2,1,3,2,4,2,4,35,4
"1489",1489,0,0,0,0,0,3,1,2,0,106.666664123535,255,1,0,3,4,2,1,9,2,6,2,7,25,5
"1490",1490,0,0,NA,NA,0,1,2,2,0,500,500,1,1,3,3,1,2,NA,4,4,2,5,46,5
"1491",1491,0,0,NA,NA,0,1,2,2,0,666.666687011719,700,2,0,5,5,6,2,6,5,9,2,5,38,6
